"geographicAreaM49","measuredItemParentCPC_tree","measuredItemChildCPC_tree","timePointYears","Value","flagObservationStatus","flagMethod","measuredElementSuaFbs"
"348","01354","2413","2014",0.230392472135732,"I","c","5431"
"348","01354","2413","2015",0.212173035187411,"I","c","5431"
"348","01354","2413","2016",0.220593752710829,"I","c","5431"
"348","01354","2413","2017",0.22234998932472,"I","c","5431"
"348","01354","2413","2018",0.21837225907432,"I","c","5431"
"348","01354","2413","2019",0.220438667036623,"I","c","5431"
"348","01354","F0623","2000",0.453028830112038,"I","c","5431"
"348","01354","F0623","2001",0.559974187766054,"I","c","5431"
"348","01354","F0623","2002",0.378539804804436,"I","c","5431"
"348","01354","F0623","2003",0.405300177104248,"I","c","5431"
"348","01354","F0623","2004",0.358132158949715,"I","c","5431"
"348","01354","F0623","2005",0.496951177948289,"I","c","5431"
"348","01354","F0623","2006",0.610371673720516,"I","c","5431"
"348","01354","F0623","2007",0.630428606378434,"I","c","5431"
"348","01354","F0623","2008",0.580448419922414,"I","c","5431"
"348","01354","F0623","2009",0.667913625615801,"I","c","5431"
"348","01354","F0623","2010",0.774757191469709,"I","c","5431"
"348","01354","F0623","2011",0.76964073028966,"I","c","5431"
"348","01354","F0623","2012",0.762381574732762,"I","c","5431"
"348","01354","F0623","2013",0.774997481929301,"I","c","5431"
"348","01354","F0623","2014",0.769607527864268,"I","c","5431"
"348","01354","F0623","2015",0.787826964812589,"I","c","5431"
"348","01354","F0623","2016",0.779406247289171,"I","c","5431"
"348","01354","F0623","2017",0.77765001067528,"I","c","5431"
"348","01354","F0623","2018",0.78162774092568,"I","c","5431"
"348","01354","F0623","2019",0.779561332963377,"I","c","5431"
"348","01371","21422","2000",1,"I","c","5431"
"348","01371","21422","2001",1,"I","c","5431"
"348","01371","21422","2002",1,"I","c","5431"
"348","01371","21422","2003",1,"I","c","5431"
"348","01371","21422","2004",1,"I","c","5431"
"348","01371","21422","2005",1,"I","c","5431"
"348","01371","21422","2006",1,"I","c","5431"
"348","01371","21422","2007",1,"I","c","5431"
"348","01371","21422","2008",1,"I","c","5431"
"348","01371","21422","2009",1,"I","c","5431"
"348","01371","21422","2010",1,"I","c","5431"
"348","01371","21422","2011",1,"I","c","5431"
"348","01371","21422","2012",1,"I","c","5431"
"348","01371","21422","2013",1,"I","c","5431"
"348","01371","21422","2014",1,"I","c","5431"
"348","01371","21422","2015",1,"I","c","5431"
"348","01371","21422","2016",1,"I","c","5431"
"348","01371","21422","2017",1,"I","c","5431"
"348","01371","21422","2018",1,"I","c","5431"
"348","01371","21422","2019",1,"I","c","5431"
"348","01374","21423","2000",1,"I","c","5431"
"348","01374","21423","2001",1,"I","c","5431"
"348","01374","21423","2002",1,"I","c","5431"
"348","01374","21423","2003",1,"I","c","5431"
"348","01374","21423","2004",1,"I","c","5431"
"348","01374","21423","2005",1,"I","c","5431"
"348","01374","21423","2006",1,"I","c","5431"
"348","01374","21423","2007",1,"I","c","5431"
"348","01374","21423","2008",1,"I","c","5431"
"348","01374","21423","2009",1,"I","c","5431"
"348","01374","21423","2010",1,"I","c","5431"
"348","01374","21423","2011",1,"I","c","5431"
"348","01374","21423","2012",1,"I","c","5431"
"348","01374","21423","2013",1,"I","c","5431"
"348","01374","21423","2014",1,"I","c","5431"
"348","01374","21423","2015",1,"I","c","5431"
"348","01374","21423","2016",1,"I","c","5431"
"348","01374","21423","2017",1,"I","c","5431"
"348","01374","21423","2018",1,"I","c","5431"
"348","01374","21423","2019",1,"I","c","5431"
"348","01375","F0235","2000",1,"I","c","5431"
"348","01375","F0235","2001",1,"I","c","5431"
"348","01375","F0235","2002",1,"I","c","5431"
"348","01375","F0235","2003",1,"I","c","5431"
"348","01375","F0235","2004",1,"I","c","5431"
"348","01375","F0235","2005",1,"I","c","5431"
"348","01375","F0235","2006",1,"I","c","5431"
"348","01375","F0235","2007",1,"I","c","5431"
"348","01375","F0235","2008",1,"I","c","5431"
"348","01375","F0235","2009",1,"I","c","5431"
"348","01375","F0235","2010",1,"I","c","5431"
"348","01375","F0235","2011",1,"I","c","5431"
"348","01375","F0235","2012",1,"I","c","5431"
"348","01375","F0235","2013",1,"I","c","5431"
"348","01375","F0235","2014",1,"I","c","5431"
"348","01375","F0235","2015",1,"I","c","5431"
"348","01375","F0235","2016",1,"I","c","5431"
"348","01375","F0235","2017",1,"I","c","5431"
"348","01375","F0235","2018",1,"I","c","5431"
"348","01375","F0235","2019",1,"I","c","5431"
"348","01376","21429.02","2000",1,"I","c","5431"
"348","01376","21429.02","2001",1,"I","c","5431"
"348","01376","21429.02","2002",1,"I","c","5431"
"348","01376","21429.02","2003",1,"I","c","5431"
"348","01376","21429.02","2004",1,"I","c","5431"
"348","01376","21429.02","2005",1,"I","c","5431"
"348","01376","21429.02","2006",1,"I","c","5431"
"348","01376","21429.02","2007",1,"I","c","5431"
"348","01376","21429.02","2008",1,"I","c","5431"
"348","01376","21429.02","2009",1,"I","c","5431"
"348","01376","21429.02","2010",1,"I","c","5431"
"348","01376","21429.02","2011",1,"I","c","5431"
"348","01376","21429.02","2012",1,"I","c","5431"
"348","01376","21429.02","2013",1,"I","c","5431"
"348","01376","21429.02","2014",1,"I","c","5431"
"348","01376","21429.02","2015",1,"I","c","5431"
"348","01376","21429.02","2016",1,"I","c","5431"
"348","01376","21429.02","2017",1,"I","c","5431"
"348","01376","21429.02","2018",1,"I","c","5431"
"348","01376","21429.02","2019",1,"I","c","5431"
"348","0141","2161","2000",1,"I","c","5431"
"348","0141","2161","2001",1,"I","c","5431"
"348","0141","2161","2002",1,"I","c","5431"
"348","0141","2161","2003",1,"I","c","5431"
"348","0141","2161","2004",1,"I","c","5431"
"348","0141","2161","2005",1,"I","c","5431"
"348","0141","2161","2006",1,"I","c","5431"
"348","0141","2161","2007",1,"I","c","5431"
"348","0141","2161","2008",1,"I","c","5431"
"348","0141","2161","2009",1,"I","c","5431"
"348","0141","2161","2010",0,"I","c","5431"
"348","0141","2161","2011",1,"I","c","5431"
"348","0141","2161","2012",1,"I","c","5431"
"348","0141","2161","2013",1,"I","c","5431"
"348","0141","2161","2014",1,"I","c","5431"
"348","0141","2161","2015",1,"I","c","5431"
"348","0141","2161","2016",1,"I","c","5431"
"348","0141","2161","2017",1,"I","c","5431"
"348","0141","2161","2018",1,"I","c","5431"
"348","0141","2161","2019",1,"I","c","5431"
"348","0143","2168","2000",1,"I","c","5431"
"348","0143","2168","2001",1,"I","c","5431"
"348","0143","2168","2002",1,"I","c","5431"
"348","0143","2168","2003",1,"I","c","5431"
"348","0143","2168","2004",1,"I","c","5431"
"348","0143","2168","2005",1,"I","c","5431"
"348","0143","2168","2006",0,"I","c","5431"
"348","0143","2168","2007",1,"I","c","5431"
"348","0143","2168","2008",1,"I","c","5431"
"348","0143","2168","2009",1,"I","c","5431"
"348","0143","2168","2010",1,"I","c","5431"
"348","0143","2168","2011",1,"I","c","5431"
"348","0143","2168","2012",1,"I","c","5431"
"348","0143","2168","2013",1,"I","c","5431"
"348","0143","2168","2014",1,"I","c","5431"
"348","0143","2168","2015",1,"I","c","5431"
"348","0143","2168","2016",1,"I","c","5431"
"348","0143","2168","2017",1,"I","c","5431"
"348","0143","2168","2018",1,"I","c","5431"
"348","0143","2168","2019",1,"I","c","5431"
"348","01441","21691.12","2000",1,"I","c","5431"
"348","01441","21691.12","2001",1,"I","c","5431"
"348","01441","21691.12","2002",1,"I","c","5431"
"348","01441","21691.12","2003",1,"I","c","5431"
"348","01441","21691.12","2004",1,"I","c","5431"
"348","01441","21691.12","2005",1,"I","c","5431"
"348","01441","21691.12","2006",1,"I","c","5431"
"348","01441","21691.12","2007",1,"I","c","5431"
"348","01441","21691.12","2008",1,"I","c","5431"
"348","01441","21691.12","2009",1,"I","c","5431"
"348","01441","21691.12","2010",1,"I","c","5431"
"348","01441","21691.12","2011",1,"I","c","5431"
"348","01441","21691.12","2012",1,"I","c","5431"
"348","01441","21691.12","2013",1,"I","c","5431"
"348","01441","21691.12","2014",1,"I","c","5431"
"348","01441","21691.12","2015",1,"I","c","5431"
"348","01441","21691.12","2016",1,"I","c","5431"
"348","01441","21691.12","2017",1,"I","c","5431"
"348","01441","21691.12","2018",1,"I","c","5431"
"348","01441","21691.12","2019",1,"I","c","5431"
"348","01442","23995.03","2000",1,"I","c","5431"
"348","01442","23995.03","2001",1,"I","c","5431"
"348","01442","23995.03","2002",1,"I","c","5431"
"348","01442","23995.03","2003",1,"I","c","5431"
"348","01442","23995.03","2004",1,"I","c","5431"
"348","01442","23995.03","2005",1,"I","c","5431"
"348","01442","23995.03","2006",1,"I","c","5431"
"348","01442","23995.03","2007",1,"I","c","5431"
"348","01442","23995.03","2008",1,"I","c","5431"
"348","01442","23995.03","2009",1,"I","c","5431"
"348","01442","23995.03","2010",0,"I","c","5431"
"348","01442","23995.03","2011",1,"I","c","5431"
"348","01442","23995.03","2012",1,"I","c","5431"
"348","01442","23995.03","2013",1,"I","c","5431"
"348","01442","23995.03","2014",1,"I","c","5431"
"348","01442","23995.03","2015",1,"I","c","5431"
"348","01442","23995.03","2016",1,"I","c","5431"
"348","01442","23995.03","2017",1,"I","c","5431"
"348","01442","23995.03","2018",1,"I","c","5431"
"348","01442","23995.03","2019",1,"I","c","5431"
"348","01443","21641.01","2000",1,"I","c","5431"
"348","01443","21641.01","2001",1,"I","c","5431"
"348","01443","21641.01","2002",1,"I","c","5431"
"348","01443","21641.01","2003",1,"I","c","5431"
"348","01443","21641.01","2004",1,"I","c","5431"
"348","01443","21641.01","2005",1,"I","c","5431"
"348","01443","21641.01","2006",1,"I","c","5431"
"348","01443","21641.01","2007",1,"I","c","5431"
"348","01443","21641.01","2008",1,"I","c","5431"
"348","01443","21641.01","2009",1,"I","c","5431"
"348","01443","21641.01","2010",1,"I","c","5431"
"348","01443","21641.01","2011",1,"I","c","5431"
"348","01443","21641.01","2012",1,"I","c","5431"
"348","01443","21641.01","2013",1,"I","c","5431"
"348","01443","21641.01","2014",1,"I","c","5431"
"348","01443","21641.01","2015",1,"I","c","5431"
"348","01443","21641.01","2016",1,"I","c","5431"
"348","01443","21641.01","2017",1,"I","c","5431"
"348","01443","21641.01","2018",1,"I","c","5431"
"348","01443","21641.01","2019",1,"I","c","5431"
"348","01445","21631.01","2000",1,"I","c","5431"
"348","01445","21631.01","2001",1,"I","c","5431"
"348","01445","21631.01","2002",1,"I","c","5431"
"348","01445","21631.01","2003",1,"I","c","5431"
"348","01445","21631.01","2004",1,"I","c","5431"
"348","01445","21631.01","2005",1,"I","c","5431"
"348","01445","21631.01","2006",1,"I","c","5431"
"348","01445","21631.01","2007",1,"I","c","5431"
"348","01445","21631.01","2008",1,"I","c","5431"
"348","01445","21631.01","2009",1,"I","c","5431"
"348","01445","21631.01","2010",1,"I","c","5431"
"348","01445","21631.01","2011",1,"I","c","5431"
"348","01445","21631.01","2012",1,"I","c","5431"
"348","01445","21631.01","2013",1,"I","c","5431"
"348","01445","21631.01","2014",1,"I","c","5431"
"348","01445","21631.01","2015",1,"I","c","5431"
"348","01445","21631.01","2016",1,"I","c","5431"
"348","01445","21631.01","2017",1,"I","c","5431"
"348","01445","21631.01","2018",1,"I","c","5431"
"348","01445","21631.01","2019",1,"I","c","5431"
"348","01449.90","21691.90","2000",1,"I","c","5431"
"348","01449.90","21691.90","2001",1,"I","c","5431"
"348","01449.90","21691.90","2002",1,"I","c","5431"
"348","01449.90","21691.90","2003",1,"I","c","5431"
"348","01449.90","21691.90","2004",1,"I","c","5431"
"348","01449.90","21691.90","2005",1,"I","c","5431"
"348","01449.90","21691.90","2006",1,"I","c","5431"
"348","01449.90","21691.90","2007",1,"I","c","5431"
"348","01449.90","21691.90","2008",1,"I","c","5431"
"348","01449.90","21691.90","2009",1,"I","c","5431"
"348","01449.90","21691.90","2010",1,"I","c","5431"
"348","01449.90","21691.90","2011",0,"I","c","5431"
"348","01449.90","21691.90","2012",0,"I","c","5431"
"348","01449.90","21691.90","2013",1,"I","c","5431"
"348","01449.90","21691.90","2014",1,"I","c","5431"
"348","01449.90","21691.90","2015",1,"I","c","5431"
"348","01449.90","21691.90","2016",1,"I","c","5431"
"348","01449.90","21691.90","2017",1,"I","c","5431"
"348","01449.90","21691.90","2018",1,"I","c","5431"
"348","01449.90","21691.90","2019",1,"I","c","5431"
"348","01510","23220.05","2000",1,"I","c","5431"
"348","01510","23220.05","2001",1,"I","c","5431"
"348","01510","23220.05","2002",0.643631302382174,"I","c","5431"
"348","01510","23220.05","2003",0.529512595320573,"I","c","5431"
"348","01510","23220.05","2004",0.727213569421426,"I","c","5431"
"348","01510","23220.05","2005",1,"I","c","5431"
"348","01510","23220.05","2006",1,"I","c","5431"
"348","01510","23220.05","2007",1,"I","c","5431"
"348","01510","23220.05","2008",1,"I","c","5431"
"348","01510","23220.05","2009",1,"I","c","5431"
"348","01510","23220.05","2010",1,"I","c","5431"
"348","01510","23220.05","2011",1,"I","c","5431"
"348","01510","23220.05","2012",1,"I","c","5431"
"348","01510","23220.05","2013",1,"I","c","5431"
"348","01510","23220.05","2014",1,"I","c","5431"
"348","01510","23220.05","2015",1,"I","c","5431"
"348","01510","23220.05","2016",1,"I","c","5431"
"348","01510","23220.05","2017",1,"I","c","5431"
"348","01510","23220.05","2018",1,"I","c","5431"
"348","01510","23220.05","2019",1,"I","c","5431"
"348","01510","24110","2000",0,"I","c","5431"
"348","01510","24110","2001",0,"I","c","5431"
"348","01510","24110","2002",0.222857733072656,"I","c","5431"
"348","01510","24110","2003",0.359531390861767,"I","c","5431"
"348","01510","24110","2004",0.187627657294988,"I","c","5431"
"348","01510","24110","2005",0,"I","c","5431"
"348","01510","24110","2006",0,"I","c","5431"
"348","01510","24110","2007",0,"I","c","5431"
"348","01510","24110","2008",0,"I","c","5431"
"348","01510","24110","2009",0,"I","c","5431"
"348","01510","24110","2010",0,"I","c","5431"
"348","01510","24110","2011",0,"I","c","5431"
"348","01510","24110","2012",0,"I","c","5431"
"348","01510","24110","2013",0,"I","c","5431"
"348","01510","24110","2014",0,"I","c","5431"
"348","01510","24110","2015",0,"I","c","5431"
"348","01510","24110","2016",0,"I","c","5431"
"348","01510","24110","2017",0,"I","c","5431"
"348","01510","24110","2018",0,"I","c","5431"
"348","01510","24110","2019",0,"I","c","5431"
"348","01510","2413","2000",0,"I","c","5431"
"348","01510","2413","2001",0,"I","c","5431"
"348","01510","2413","2002",0.13351096454517,"I","c","5431"
"348","01510","2413","2003",0.11095601381766,"I","c","5431"
"348","01510","2413","2004",0.0851587732835859,"I","c","5431"
"348","01510","2413","2005",0,"I","c","5431"
"348","01510","2413","2006",0,"I","c","5431"
"348","01510","2413","2007",0,"I","c","5431"
"348","01510","2413","2008",0,"I","c","5431"
"348","01510","2413","2009",0,"I","c","5431"
"348","01510","2413","2010",0,"I","c","5431"
"348","01510","2413","2011",0,"I","c","5431"
"348","01510","2413","2012",0,"I","c","5431"
"348","01510","2413","2013",0,"I","c","5431"
"348","01510","2413","2014",0,"I","c","5431"
"348","01510","2413","2015",0,"I","c","5431"
"348","01510","2413","2016",0,"I","c","5431"
"348","01510","2413","2017",0,"I","c","5431"
"348","01510","2413","2018",0,"I","c","5431"
"348","01510","2413","2019",0,"I","c","5431"
"348","01610","23911","2000",0.969985442939826,"I","c","5431"
"348","01610","23911","2001",0.969974515932813,"I","c","5431"
"348","01610","23911","2002",0.970014542914704,"I","c","5431"
"348","01610","23911","2003",0.970007273337635,"I","c","5431"
"348","01610","23911","2004",0,"I","c","5431"
"348","01610","23911","2005",0,"I","c","5431"
"348","01610","23911","2006",0,"I","c","5431"
"348","01610","23911","2007",0,"I","c","5431"
"348","01610","23911","2008",0,"I","c","5431"
"348","01610","23911","2009",0,"I","c","5431"
"348","01610","23911","2010",0,"I","c","5431"
"348","01610","23911","2011",0,"I","c","5431"
"348","01610","23911","2012",0,"I","c","5431"
"348","01610","23911","2013",0,"I","c","5431"
"348","01610","23911","2014",0,"I","c","5431"
"348","01610","23911","2015",0,"I","c","5431"
"348","01610","23911","2016",0,"I","c","5431"
"348","01610","23911","2017",0,"I","c","5431"
"348","01610","23911","2018",0,"I","c","5431"
"348","01610","23911","2019",0,"I","c","5431"
"348","01610","23912.01","2000",0.0300145570601742,"I","c","5431"
"348","01610","23912.01","2001",0.0300254840671873,"I","c","5431"
"348","01610","23912.01","2002",0.0299854570852961,"I","c","5431"
"348","01610","23912.01","2003",0.0299927266623644,"I","c","5431"
"348","01610","23912.01","2004",0.03,"I","c","5431"
"348","01610","23912.01","2005",0.0300145570601742,"I","c","5431"
"348","01610","23912.01","2006",0.0299818235194913,"I","c","5431"
"348","01610","23912.01","2007",0.0299672981858547,"I","c","5431"
"348","01610","23912.01","2008",0.0300802390376329,"I","c","5431"
"348","01610","23912.01","2009",0.0299564134184761,"I","c","5431"
"348","01610","23912.01","2010",0.0300002175253403,"I","c","5431"
"348","01610","23912.01","2011",0.0300004389432736,"I","c","5431"
"348","01610","23912.01","2012",0.0300001030719514,"I","c","5431"
"348","01610","23912.01","2013",0.0299997021171889,"I","c","5431"
"348","01610","23912.01","2014",0.029999800023267,"I","c","5431"
"348","01610","23912.01","2015",0.0300005707527815,"I","c","5431"
"348","01610","23912.01","2016",0.0299988321033641,"I","c","5431"
"348","01610","23912.01","2017",0.0299990747064924,"I","c","5431"
"348","01610","23912.01","2018",0.0299994925208793,"I","c","5431"
"348","01610","23912.01","2019",0.0299991331102453,"I","c","5431"
"348","01610","23912.02","2000",0,"I","c","5431"
"348","01610","23912.02","2001",0,"I","c","5431"
"348","01610","23912.02","2002",0,"I","c","5431"
"348","01610","23912.02","2003",0,"I","c","5431"
"348","01610","23912.02","2004",0.97,"I","c","5431"
"348","01610","23912.02","2005",0.969985442939826,"I","c","5431"
"348","01610","23912.02","2006",0.970018176480509,"I","c","5431"
"348","01610","23912.02","2007",0.970032701814145,"I","c","5431"
"348","01610","23912.02","2008",0.969919760962367,"I","c","5431"
"348","01610","23912.02","2009",0.970043586581524,"I","c","5431"
"348","01610","23912.02","2010",0.96999978247466,"I","c","5431"
"348","01610","23912.02","2011",0.969999561056726,"I","c","5431"
"348","01610","23912.02","2012",0.969999896928049,"I","c","5431"
"348","01610","23912.02","2013",0.970000297882811,"I","c","5431"
"348","01610","23912.02","2014",0.970000199976733,"I","c","5431"
"348","01610","23912.02","2015",0.969999429247218,"I","c","5431"
"348","01610","23912.02","2016",0.970001167896636,"I","c","5431"
"348","01610","23912.02","2017",0.970000925293508,"I","c","5431"
"348","01610","23912.02","2018",0.970000507479121,"I","c","5431"
"348","01610","23912.02","2019",0.970000866889755,"I","c","5431"
"348","01640","23610.01","2000",0,"I","c","5431"
"348","01640","23610.01","2001",0,"I","c","5431"
"348","01640","23610.01","2002",0,"I","c","5431"
"348","01640","23610.01","2003",0,"I","c","5431"
"348","01640","23610.01","2004",0,"I","c","5431"
"348","01640","23610.01","2005",0,"I","c","5431"
"348","01640","23610.01","2006",0,"I","c","5431"
"348","01640","23610.01","2007",0,"I","c","5431"
"348","01640","23610.01","2008",0,"I","c","5431"
"348","01640","23610.01","2009",0,"I","c","5431"
"348","01640","23610.01","2010",1,"I","c","5431"
"348","01640","23610.01","2011",1,"I","c","5431"
"348","01640","23610.01","2012",1,"I","c","5431"
"348","01640","23610.01","2013",1,"I","c","5431"
"348","01640","23610.01","2014",1,"I","c","5431"
"348","01640","23610.01","2015",1,"I","c","5431"
"348","01640","23610.01","2016",1,"I","c","5431"
"348","01640","23610.01","2017",1,"I","c","5431"
"348","01640","23610.01","2018",1,"I","c","5431"
"348","01640","23610.01","2019",1,"I","c","5431"
"348","01709.90","23170.03","2000",1,"I","c","5431"
"348","01709.90","23170.03","2001",1,"I","c","5431"
"348","01709.90","23170.03","2002",1,"I","c","5431"
"348","01709.90","23170.03","2003",1,"I","c","5431"
"348","01709.90","23170.03","2004",1,"I","c","5431"
"348","01709.90","23170.03","2005",1,"I","c","5431"
"348","01709.90","23170.03","2006",1,"I","c","5431"
"348","01709.90","23170.03","2007",1,"I","c","5431"
"348","01709.90","23170.03","2008",1,"I","c","5431"
"348","01709.90","23170.03","2009",1,"I","c","5431"
"348","01709.90","23170.03","2010",1,"I","c","5431"
"348","01709.90","23170.03","2011",1,"I","c","5431"
"348","01709.90","23170.03","2012",1,"I","c","5431"
"348","01709.90","23170.03","2013",1,"I","c","5431"
"348","01709.90","23170.03","2014",1,"I","c","5431"
"348","01709.90","23170.03","2015",1,"I","c","5431"
"348","01709.90","23170.03","2016",1,"I","c","5431"
"348","01709.90","23170.03","2017",1,"I","c","5431"
"348","01709.90","23170.03","2018",1,"I","c","5431"
"348","01709.90","23170.03","2019",1,"I","c","5431"
"348","01801","2351f","2000",1,"I","c","5431"
"348","01801","2351f","2001",1,"I","c","5431"
"348","01801","2351f","2002",1,"I","c","5431"
"348","01801","2351f","2003",1,"I","c","5431"
"348","01801","2351f","2004",1,"I","c","5431"
"348","01801","2351f","2005",1,"I","c","5431"
"348","01801","2351f","2006",1,"I","c","5431"
"348","01801","2351f","2007",1,"I","c","5431"
"348","01801","2351f","2008",1,"I","c","5431"
"348","01801","2351f","2009",1,"I","c","5431"
"348","01801","2351f","2010",1,"I","c","5431"
"348","01801","2351f","2011",1,"I","c","5431"
"348","01801","2351f","2012",1,"I","c","5431"
"348","01801","2351f","2013",1,"I","c","5431"
"348","01801","2351f","2014",1,"I","c","5431"
"348","01801","2351f","2015",1,"I","c","5431"
"348","01801","2351f","2016",1,"I","c","5431"
"348","01801","2351f","2017",1,"I","c","5431"
"348","01801","2351f","2018",1,"I","c","5431"
"348","01801","2351f","2019",1,"I","c","5431"
"348","02211","22120","2000",0.209107502658315,"I","c","5431"
"348","02211","22120","2001",0.1576834521846,"I","c","5431"
"348","02211","22120","2002",0.168397974284001,"I","c","5431"
"348","02211","22120","2003",0.16641396124545,"I","c","5431"
"348","02211","22120","2004",0.160968571713138,"I","c","5431"
"348","02211","22120","2005",0.166329594832596,"I","c","5431"
"348","02211","22120","2006",0.188154535340141,"I","c","5431"
"348","02211","22120","2007",0.184981900298137,"I","c","5431"
"348","02211","22120","2008",0.194233540909849,"I","c","5431"
"348","02211","22120","2009",0.198755845023906,"I","c","5431"
"348","02211","22120","2010",0.178924929978313,"I","c","5431"
"348","02211","22120","2011",0.179022701115883,"I","c","5431"
"348","02211","22120","2012",0.178694052968761,"I","c","5431"
"348","02211","22120","2013",0.178706651242308,"I","c","5431"
"348","02211","22120","2014",0.190929509123137,"I","c","5431"
"348","02211","22120","2015",0.189837866781339,"I","c","5431"
"348","02211","22120","2016",0.190058908973381,"I","c","5431"
"348","02211","22120","2017",0.189705733693196,"I","c","5431"
"348","02211","22120","2018",0.189867503149305,"I","c","5431"
"348","02211","22120","2019",0.189877381938627,"I","c","5431"
"348","02211","22211","2000",0.0812191752444032,"I","c","5431"
"348","02211","22211","2001",0.0825270332483646,"I","c","5431"
"348","02211","22211","2002",0.0786567245477278,"I","c","5431"
"348","02211","22211","2003",0.0796806615211978,"I","c","5431"
"348","02211","22211","2004",0.0780078462917513,"I","c","5431"
"348","02211","22211","2005",0.0705439093720309,"I","c","5431"
"348","02211","22211","2006",0.0798003295945641,"I","c","5431"
"348","02211","22211","2007",0.0772837813902308,"I","c","5431"
"348","02211","22211","2008",0.0805530496256501,"I","c","5431"
"348","02211","22211","2009",0.0695645457583671,"I","c","5431"
"348","02211","22211","2010",0.0403711308378231,"I","c","5431"
"348","02211","22211","2011",0.0404062547419594,"I","c","5431"
"348","02211","22211","2012",0.0403595464298489,"I","c","5431"
"348","02211","22211","2013",0.0402680469599543,"I","c","5431"
"348","02211","22211","2014",0.0852183272643897,"I","c","5431"
"348","02211","22211","2015",0.0795133529978226,"I","c","5431"
"348","02211","22211","2016",0.0847021501554857,"I","c","5431"
"348","02211","22211","2017",0.0858993243842553,"I","c","5431"
"348","02211","22211","2018",0.0833716091791878,"I","c","5431"
"348","02211","22211","2019",0.0846576945729763,"I","c","5431"
"348","02211","22221.01","2000",0.0163550941930511,"I","c","5431"
"348","02211","22221.01","2001",0.0403016729791817,"I","c","5431"
"348","02211","22221.01","2002",0.0180677591670904,"I","c","5431"
"348","02211","22221.01","2003",0.0183035569740834,"I","c","5431"
"348","02211","22221.01","2004",0.0190685846490948,"I","c","5431"
"348","02211","22221.01","2005",0.0202813739444589,"I","c","5431"
"348","02211","22221.01","2006",0.0229425947584372,"I","c","5431"
"348","02211","22221.01","2007",0.0222190871496914,"I","c","5431"
"348","02211","22221.01","2008",0.0231590017673744,"I","c","5431"
"348","02211","22221.01","2009",0.0178880260521515,"I","c","5431"
"348","02211","22221.01","2010",0.0146372616315276,"I","c","5431"
"348","02211","22221.01","2011",0.0145559457030626,"I","c","5431"
"348","02211","22221.01","2012",0.0146367296496035,"I","c","5431"
"348","02211","22221.01","2013",0.0146903412167009,"I","c","5431"
"348","02211","22221.01","2014",0.0152395653529577,"I","c","5431"
"348","02211","22221.01","2015",0.0158946730436481,"I","c","5431"
"348","02211","22221.01","2016",0.015791008226026,"I","c","5431"
"348","02211","22221.01","2017",0.0155945068769073,"I","c","5431"
"348","02211","22221.01","2018",0.0157600627155272,"I","c","5431"
"348","02211","22221.01","2019",0.0157151926061535,"I","c","5431"
"348","02211","22230.02","2000",0,"I","c","5431"
"348","02211","22230.02","2001",0,"I","c","5431"
"348","02211","22230.02","2002",0,"I","c","5431"
"348","02211","22230.02","2003",0,"I","c","5431"
"348","02211","22230.02","2004",0,"I","c","5431"
"348","02211","22230.02","2005",0,"I","c","5431"
"348","02211","22230.02","2006",0,"I","c","5431"
"348","02211","22230.02","2007",0.00966047267377885,"I","c","5431"
"348","02211","22230.02","2008",0.00100691312032063,"I","c","5431"
"348","02211","22230.02","2009",0.00198755845023906,"I","c","5431"
"348","02211","22230.02","2010",0.002044861691943,"I","c","5431"
"348","02211","22230.02","2011",0.00204597911704895,"I","c","5431"
"348","02211","22230.02","2012",0.00204222457129768,"I","c","5431"
"348","02211","22230.02","2013",0.00204235732096628,"I","c","5431"
"348","02211","22230.02","2014",0.00218204984946144,"I","c","5431"
"348","02211","22230.02","2015",0.00216957171238315,"I","c","5431"
"348","02211","22230.02","2016",0.00217209940883549,"I","c","5431"
"348","02211","22230.02","2017",0.00216807057043544,"I","c","5431"
"348","02211","22230.02","2018",0.00216991389721803,"I","c","5431"
"348","02211","22230.02","2019",0.00217002795882965,"I","c","5431"
"348","02211","22241.01","2000",0.188206388124502,"I","c","5431"
"348","02211","22241.01","2001",0.2056750846939,"I","c","5431"
"348","02211","22241.01","2002",0.229947105354863,"I","c","5431"
"348","02211","22241.01","2003",0.190700979929102,"I","c","5431"
"348","02211","22241.01","2004",0.156113815660599,"I","c","5431"
"348","02211","22241.01","2005",0.150039160741411,"I","c","5431"
"348","02211","22241.01","2006",0.122335410935063,"I","c","5431"
"348","02211","22241.01","2007",0.120300225748944,"I","c","5431"
"348","02211","22241.01","2008",0.0840297496448703,"I","c","5431"
"348","02211","22241.01","2009",0.0859150265942959,"I","c","5431"
"348","02211","22241.01","2010",0.093516996792542,"I","c","5431"
"348","02211","22241.01","2011",0.0918119991566465,"I","c","5431"
"348","02211","22241.01","2012",0.0765101762411433,"I","c","5431"
"348","02211","22241.01","2013",0.0957317911249536,"I","c","5431"
"348","02211","22241.01","2014",0.0813063103013393,"I","c","5431"
"348","02211","22241.01","2015",0.080726503381193,"I","c","5431"
"348","02211","22241.01","2016",0.0962946126967101,"I","c","5431"
"348","02211","22241.01","2017",0.0920813652231082,"I","c","5431"
"348","02211","22241.01","2018",0.0897008271003371,"I","c","5431"
"348","02211","22241.01","2019",0.0926922683400518,"I","c","5431"
"348","02211","22251.01","2000",0.505111839779729,"I","c","5431"
